gene,ORF,local
ENA|FJ882938|FJ882938.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882938|FJ882938.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882940|FJ882940.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882940|FJ882940.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882941|FJ882941.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882941|FJ882941.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882943|FJ882943.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882943|FJ882943.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882944|FJ882944.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882944|FJ882944.1,tr|V9TU12|V9TU12_9BETC,66
ENA|FJ882945|FJ882945.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882945|FJ882945.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882948|FJ882948.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882948|FJ882948.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882950|FJ882950.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882950|FJ882950.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882952|FJ882952.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882952|FJ882952.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882954|FJ882954.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882954|FJ882954.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882955|FJ882955.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882955|FJ882955.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882956|FJ882956.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882956|FJ882956.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882958|FJ882958.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882958|FJ882958.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882960|FJ882960.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882960|FJ882960.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882961|FJ882961.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882961|FJ882961.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890541|HQ890541.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890541|HQ890541.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890542|HQ890542.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890542|HQ890542.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890543|HQ890543.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890543|HQ890543.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890544|HQ890544.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890544|HQ890544.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890545|HQ890545.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890545|HQ890545.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890546|HQ890546.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890546|HQ890546.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292907|JF292907.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292907|JF292907.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292908|JF292908.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292908|JF292908.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292909|JF292909.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292909|JF292909.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292910|JF292910.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292910|JF292910.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292911|JF292911.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292911|JF292911.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292912|JF292912.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292912|JF292912.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292913|JF292913.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292913|JF292913.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292914|JF292914.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292914|JF292914.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292915|JF292915.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292915|JF292915.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292916|JF292916.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292916|JF292916.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292917|JF292917.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292917|JF292917.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292918|JF292918.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292918|JF292918.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292919|JF292919.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292919|JF292919.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292920|JF292920.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292920|JF292920.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292922|JF292922.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292922|JF292922.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JQ316196|JQ316196.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|JQ316196|JQ316196.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JX162087|JX162087.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JX162087|JX162087.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KT444582|KT444582.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,76
ENA|KT444582|KT444582.1,tr|V9TU12|V9TU12_9BETC,85
ENA|KY417144|KY417144.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,72
ENA|KY417144|KY417144.1,tr|V9TU12|V9TU12_9BETC,71
ENA|KY417145|KY417145.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,68
ENA|KY417145|KY417145.1,tr|V9TU12|V9TU12_9BETC,70
ENA|KY417149|KY417149.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,84
ENA|KY417149|KY417149.1,tr|V9TU12|V9TU12_9BETC,63
ENA|DQ022305|DQ022305.2,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|DQ022305|DQ022305.2,tr|V9TU12|V9TU12_9BETC,90
ENA|DQ084199|DQ084199.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|DQ084199|DQ084199.1,tr|V9TU12|V9TU12_9BETC,90
ENA|FJ882927|FJ882927.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882927|FJ882927.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882932|FJ882932.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882932|FJ882932.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882933|FJ882933.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882933|FJ882933.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882934|FJ882934.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882934|FJ882934.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882935|FJ882935.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882935|FJ882935.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882936|FJ882936.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882936|FJ882936.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882937|FJ882937.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882937|FJ882937.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882939|FJ882939.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882939|FJ882939.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882942|FJ882942.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,76
ENA|FJ882942|FJ882942.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882946|FJ882946.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882946|FJ882946.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882947|FJ882947.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,76
ENA|FJ882947|FJ882947.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882949|FJ882949.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882949|FJ882949.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882951|FJ882951.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,76
ENA|FJ882951|FJ882951.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882953|FJ882953.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882953|FJ882953.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882959|FJ882959.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,76
ENA|FJ882959|FJ882959.1,tr|V9TU12|V9TU12_9BETC,67
ENA|FJ882962|FJ882962.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|FJ882962|FJ882962.1,tr|V9TU12|V9TU12_9BETC,67
ENA|GQ153539|GQ153539.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153539|GQ153539.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153540|GQ153540.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153540|GQ153540.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153541|GQ153541.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153541|GQ153541.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153542|GQ153542.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,83
ENA|GQ153542|GQ153542.1,tr|V9TU12|V9TU12_9BETC,84
ENA|GQ153543|GQ153543.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,82
ENA|GQ153543|GQ153543.1,tr|V9TU12|V9TU12_9BETC,84
ENA|GQ153544|GQ153544.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153544|GQ153544.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153545|GQ153545.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,96
ENA|GQ153545|GQ153545.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153546|GQ153546.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153546|GQ153546.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153547|GQ153547.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153547|GQ153547.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GQ153548|GQ153548.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|GQ153548|GQ153548.1,tr|V9TU12|V9TU12_9BETC,90
ENA|GU553363|GU553363.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|GU553363|GU553363.1,tr|V9TU12|V9TU12_9BETC,67
ENA|GU553364|GU553364.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|GU553364|GU553364.1,tr|V9TU12|V9TU12_9BETC,67
ENA|GU553365|GU553365.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|GU553365|GU553365.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890526|HQ890526.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890526|HQ890526.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890527|HQ890527.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890527|HQ890527.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890528|HQ890528.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890528|HQ890528.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890529|HQ890529.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890529|HQ890529.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890530|HQ890530.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890530|HQ890530.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890531|HQ890531.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890531|HQ890531.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890532|HQ890532.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890532|HQ890532.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890533|HQ890533.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890533|HQ890533.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890534|HQ890534.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890534|HQ890534.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890535|HQ890535.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890535|HQ890535.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890536|HQ890536.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890536|HQ890536.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890537|HQ890537.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890537|HQ890537.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890538|HQ890538.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890538|HQ890538.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890539|HQ890539.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890539|HQ890539.1,tr|V9TU12|V9TU12_9BETC,67
ENA|HQ890540|HQ890540.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|HQ890540|HQ890540.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292902|JF292902.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292902|JF292902.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292903|JF292903.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292903|JF292903.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292904|JF292904.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292904|JF292904.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292905|JF292905.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292905|JF292905.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292906|JF292906.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292906|JF292906.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JF292921|JF292921.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|JF292921|JF292921.1,tr|V9TU12|V9TU12_9BETC,67
ENA|JN854286|JN854286.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|JN854286|JN854286.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KC881005|KC881005.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,72
ENA|KC881005|KC881005.1,tr|V9TU12|V9TU12_9BETC,72
ENA|KC881006|KC881006.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,72
ENA|KC881006|KC881006.1,tr|V9TU12|V9TU12_9BETC,71
ENA|KF367457|KF367457.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,72
ENA|KF367457|KF367457.1,tr|V9TU12|V9TU12_9BETC,71
ENA|KF514388|KF514388.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514388|KF514388.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514389|KF514389.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514389|KF514389.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514390|KF514390.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514390|KF514390.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514391|KF514391.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514391|KF514391.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514392|KF514392.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514392|KF514392.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514393|KF514393.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514393|KF514393.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514394|KF514394.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514394|KF514394.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514395|KF514395.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514395|KF514395.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514396|KF514396.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514396|KF514396.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514397|KF514397.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514397|KF514397.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514398|KF514398.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514398|KF514398.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514399|KF514399.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514399|KF514399.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514400|KF514400.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514400|KF514400.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514401|KF514401.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514401|KF514401.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514402|KF514402.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514402|KF514402.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514403|KF514403.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514403|KF514403.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514404|KF514404.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514404|KF514404.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514405|KF514405.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514405|KF514405.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514406|KF514406.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514406|KF514406.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514407|KF514407.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514407|KF514407.1,tr|V9TU12|V9TU12_9BETC,68
ENA|KF514408|KF514408.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514408|KF514408.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514409|KF514409.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514409|KF514409.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514410|KF514410.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514410|KF514410.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514411|KF514411.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514411|KF514411.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514412|KF514412.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514412|KF514412.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514413|KF514413.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514413|KF514413.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514414|KF514414.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514414|KF514414.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514415|KF514415.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514415|KF514415.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514416|KF514416.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514416|KF514416.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514417|KF514417.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514417|KF514417.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514418|KF514418.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514418|KF514418.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514419|KF514419.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514419|KF514419.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514420|KF514420.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514420|KF514420.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514421|KF514421.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514421|KF514421.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514422|KF514422.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514422|KF514422.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KF514423|KF514423.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KF514423|KF514423.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KY417142|KY417142.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,78
ENA|KY417142|KY417142.1,tr|V9TU12|V9TU12_9BETC,65
ENA|KY417143|KY417143.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,84
ENA|KY417143|KY417143.1,tr|V9TU12|V9TU12_9BETC,69
ENA|KY417146|KY417146.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,84
ENA|KY417146|KY417146.1,tr|V9TU12|V9TU12_9BETC,71
ENA|KY417147|KY417147.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,84
ENA|KY417147|KY417147.1,tr|V9TU12|V9TU12_9BETC,79
ENA|KY417148|KY417148.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,69
ENA|KY417148|KY417148.1,tr|V9TU12|V9TU12_9BETC,70
ENA|KY417150|KY417150.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,84
ENA|KY417150|KY417150.1,tr|V9TU12|V9TU12_9BETC,71
ENA|KY417151|KY417151.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KY417151|KY417151.1,tr|V9TU12|V9TU12_9BETC,74
ENA|KY417152|KY417152.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,73
ENA|KY417152|KY417152.1,tr|V9TU12|V9TU12_9BETC,74
ENA|AB257344|AB257344.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,70
ENA|AB257344|AB257344.1,tr|V9TU12|V9TU12_9BETC,67
ENA|AY274119|AY274119.3,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|AY274119|AY274119.3,tr|V9TU12|V9TU12_9BETC,67
ENA|AY304486|AY304486.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,88
ENA|AY304486|AY304486.1,tr|V9TU12|V9TU12_9BETC,77
ENA|AY304488|AY304488.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,88
ENA|AY304488|AY304488.1,tr|V9TU12|V9TU12_9BETC,77
ENA|AY515512|AY515512.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|AY515512|AY515512.1,tr|V9TU12|V9TU12_9BETC,83
ENA|AY572034|AY572034.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,74
ENA|AY572034|AY572034.1,tr|V9TU12|V9TU12_9BETC,83
ENA|DQ071615|DQ071615.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,68
ENA|DQ071615|DQ071615.1,tr|V9TU12|V9TU12_9BETC,76
ENA|DQ084200|DQ084200.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,87
ENA|DQ084200|DQ084200.1,tr|V9TU12|V9TU12_9BETC,90
ENA|DQ412042|DQ412042.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,78
ENA|DQ412042|DQ412042.1,tr|V9TU12|V9TU12_9BETC,76
ENA|DQ412043|DQ412043.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,69
ENA|DQ412043|DQ412043.1,tr|V9TU12|V9TU12_9BETC,89
ENA|FJ588686|FJ588686.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,72
ENA|FJ588686|FJ588686.1,tr|V9TU12|V9TU12_9BETC,67
ENA|KP886808|KP886808.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,93
ENA|KP886808|KP886808.1,tr|V9TU12|V9TU12_9BETC,81
ENA|KP886809|KP886809.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,93
ENA|KP886809|KP886809.1,tr|V9TU12|V9TU12_9BETC,81
ENA|KU973692|KU973692.1,tr|A0A0A0QGJ0|A0A0A0QGJ0_9BETC,66
